TMIN,TMAX,TPROM
9.26297047694478,15.1994817778205,12.2312261273826
5.67217210518297,15.4432999374604,10.5577360213217
8.32129962410967,14.3897724163676,11.3555360202386
10.0799861924975,14.7765604269929,12.4282733097452
10.7981701841373,16.6137553616509,13.7059627728941
9.12416523854962,21.2648507072689,15.1945079729092
8.26904441663918,16.9325115672124,12.6007779919258
4.89629386335108,16.5845632009931,10.7404285321721
2.72995204367677,13.816676412593,8.27331422813488
1.68196043491449,15.5067873795349,8.59437390722469
4.66887997134425,16.7280877412487,10.6984838562965
9.54516660403006,17.7535241410941,13.6493453725621
12.8771343515077,21.3360058246034,17.1065700880555
14.8534445410995,22.3537163522769,18.6035804466882
13.2665759330539,19.7344250167903,16.5005004749221
8.91302748822772,17.3351652329642,13.1240963605959
4.17643945781208,14.7577041456956,9.46707180175383
6.89141514696365,14.0004812036718,10.4459481753177
12.1653839792903,15.6374507600324,13.9014173696613
8.58509938922541,15.1077585787751,11.8464289840003
6.48333670618336,13.3999814347289,9.94165907045612
8.176918942246,10.8504649911905,9.51369196671824
5.95366276653071,12.1273566868213,9.04050972667599
0.526875990170966,11.1523808303628,5.83962841026687
7.80095674263331,14.2475460025135,11.0242513725734
2.28388449000565,12.4473687937036,7.36562664185465
1.05074894723091,10.4327834376969,5.74176619246393
-1.68262947596051,11.3546511342986,4.83601082916903
0.166266219369973,11.9731148122724,6.06969051582118
7.07417555758208,15.8816811424504,11.4779283500162
11.1898624778025,24.5340920934761,17.8619772856393
14.3465017552184,26.0064322063601,20.1764669807892
6.80360530450734,17.2041787456021,12.0038920250547
7.08288790534961,12.6411050516601,9.86199647850485
4.43860059475114,14.2274668360154,9.33303371538326
10.8920745796036,16.4961919969459,13.6941332882748
3.52528920468575,12.310469355507,7.91787928009638
5.78895125122173,13.5785744638848,9.68376285755325
6.72323584627787,16.7436089370388,11.7334223916584
11.5358769863664,17.8269396092764,14.6814082978214
6.25661702010951,20.2331284411701,13.2448727306398
14.1346474114247,26.529433878786,20.3320406451053
13.4322432181027,29.1249822513329,21.2786127347178
6.55990956145482,13.3583069195543,9.95910824050457
2.47623804754743,16.9599891163225,9.71811358193495
3.15692554574079,15.5868596456036,9.37189259567217
10.6739302242223,18.1115822433803,14.3927562338013
3.53205467930969,13.5625271533899,8.5472909163498
0.999654848968811,14.6847937641435,7.84222430655617
5.88590490751783,16.6923965953477,11.2891507514328
12.1827162508137,18.9725789670394,15.5776476089266
9.30121453818966,17.3429378802197,13.3220762092047
2.70158432724525,12.1965942366019,7.44908928192358
-1.46525398926201,15.2458825052214,6.89031425797971
10.8237891539978,22.509395614856,16.6665923844269
14.9505450480963,23.0113411405598,18.980943094328
13.3321305606158,23.9236827037455,18.6279066321806
13.3476857099347,16.1503452736589,14.7490154917968
9.83727625317289,16.3851453507059,13.1112108019394
4.96908778316974,14.1493020494574,9.55919491631356
5.14769571095288,12.2628534797523,8.70527459535261
5.00905449431672,15.3756859813832,10.1923702378499
9.86313476025203,17.1319191487122,13.4975269544821
7.18069594982184,15.4782040038871,11.3294499768545
8.34895561547715,16.0398364227998,12.1943960191385
4.7566967975579,15.4268349562391,10.0917658768985
0.658123817894972,14.1316223783497,7.39487309812232
0.339706962070075,14.0334669815208,7.18658697179542
4.11717641522434,13.4701854636146,8.79368093941945
6.17754766976817,16.9008007361723,11.5391742029702
8.37260493217672,21.4542545924137,14.9134297622952
5.40531859065098,17.6438653568326,11.5245919737418
6.13823616554905,19.8903841220286,13.0143101437888
9.72798372229158,15.7443813099871,12.7361825161393
7.89842469430128,11.5326154493029,9.71552007180209
7.15070646071344,12.429742543433,9.79022450207323
3.4567919170681,12.337262279474,7.89702709827106
6.5854955008915,13.4757977530361,10.0306466269638
11.9799469104289,15.5223399080131,13.751143409221
5.90139522824442,19.1096299785978,12.5055126034211
8.29251177626517,19.98324792134,14.1378798488026
13.2676677484792,21.0844522369048,17.176059992692
12.3761614943307,20.2550176093312,16.3155895518309
6.29490551715242,17.9090498419428,12.1019776795476
6.89057862184779,17.0945604447513,11.9925695332995
2.90345339649299,17.4985171609906,10.2009852787418
14.668772875919,22.825020001836,18.7468964388775
11.1880844820709,24.7675972861858,17.9778408841284
10.2532592595372,17.794511885445,14.0238855724911
7.33285396815037,16.6141658038679,11.9735098860091
6.75850632824558,16.2038591588607,11.4811827435531
13.1652369340859,17.9805814610317,15.5729091975588
15.0486365991142,19.7351216350405,17.3918791170774
9.69805806312408,16.3448646223471,13.0214613427356
8.3204482428817,16.8409170351397,12.5806826390107
9.75789077106376,15.1045244812085,12.4312076261361
5.90472891913734,16.8256208118888,11.3651748655131
10.492019885043,14.4836887109473,12.4878542979951
4.8258697581479,19.6453729579855,12.2356213580667
9.63944580437131,20.5907953384046,15.115120571388
7.57268122685414,19.8013200647117,13.6870006457829
3.17027458989656,16.5571132879775,9.86369393893701
2.96401822581143,19.6251653967799,11.2945918112957
4.7358516575836,18.7989853527597,11.7674185051716
7.62910941821923,17.4858689331204,12.5574891756698
11.5673620806466,18.8311795727884,15.1992708267175
5.7761557806228,23.5885665221406,14.6823611513817
12.5311863664072,25.6636660081896,19.0974261872984
5.7756550377985,21.0347855253043,13.4052202815514
10.785220907907,26.0396572277242,18.4124390678156
16.330651597358,26.9955400297259,21.663095813542
15.9513557326803,27.6523663664129,21.8018610495466
6.12750647697133,18.2307681558095,12.1791373163904
0.329087551850698,16.0579539570847,8.1935207544677
3.63619460964493,18.9629483812401,11.2995714954425
5.99455559868959,21.2918287376488,13.6431921681692
13.6156789574542,22.6223049847151,18.1189919710847
14.8425824203148,27.2159054082924,21.0292439143036
7.60848350896973,18.9807310340802,13.294607271525
3.39368602968986,17.9122731585491,10.6529795941195
13.301867087038,19.7622057134141,16.5320364002261
12.0766320578682,23.7813920220025,17.9290120399354
15.419664941103,23.835487151302,19.6275760462025
17.8865977601578,25.9020695145497,21.8943336373537
15.7702889911121,18.7896360858781,17.2799625384951
13.0425263128782,21.1995579261098,17.121042119494
6.03812813251236,21.183590388178,13.6108592603452
7.89059015204137,23.6770620626976,15.7838261073695
14.6747081148988,25.7498117300189,20.2122599224589
17.1824509362008,26.9966194796179,22.0895352079093
15.7316876620019,22.8290130431227,19.2803503525623
10.0249363080459,20.8459462874157,15.4354412977308
10.0441588099464,14.2864118492429,12.1652853295947
7.63592681660803,14.5150046129374,11.0754657147727
