TMIN,TMAX,TPROM
5.70873045163198,24.6395545098399,15.1741424807359
16.133569247614,30.5192264104183,23.3263978290161
12.6155022559863,27.5375916803269,20.0765469681566
17.6082370933392,27.2930179525417,22.4506275229404
19.2070635269847,30.2069475037404,24.7070055153625
21.2535140340534,29.8952757224069,25.5743948782302
16.8348006580576,27.5640849196125,22.199442788835
20.6943306935645,25.6321891469999,23.1632599202822
15.0417538834305,32.134976255126,23.5883650692782
22.1842781878733,29.6486341105627,25.916456149218
15.0281425459631,34.4124563042027,24.7202994250829
21.9052972812765,32.9265538778498,27.4159255795632
20.7626659013798,31.6296539588599,26.1961599301198
17.5775669626812,26.4705550644762,22.0240610135787
19.172638486333,33.7749088841756,26.4737736852543
17.2769175204959,38.4384354364024,27.8576764784491
21.4208946295589,34.7353025182902,28.0780985739245
21.8968924549893,35.1091342599574,28.5030133574734
28.7873951414803,37.060662496349,32.9240288189147
22.1309546253948,31.9681178835297,27.0495362544622
16.104288626158,19.5321230592984,17.8182058427282
17.0951286030485,25.7638961869995,21.429512395024
13.4613772500577,35.5436987213493,24.5025379857035
20.7448759945863,40.7169883497703,30.7309321721783
5.49141569281203,25.9271069088155,15.7092613008138
19.1482057662455,30.8439714130419,24.9960885896437
23.8829164655579,36.6238111718228,30.2533638186903
24.4772806820935,31.2801644900396,27.8787225860666
24.425503892449,36.9813747187196,30.7034393055843
20.0076204198081,32.8650003918509,26.4363104058295
18.6880347928538,23.9433640284768,21.3156994106653
16.1024867717724,26.0473116980244,21.0748992348984
18.6877374137151,31.8790629675633,25.2834001906392
16.5132999733156,36.2412906709573,26.3772953221364
22.1265282836589,34.7508121065403,28.4386701950996
22.2324497472069,38.1261459141161,30.1792978306615
25.3756678802481,38.4864751096563,31.9310714949522
22.5972463024413,38.3863363970724,30.4917913497569
21.5468442142406,42.2050090420521,31.8759266281464
20.972348381072,32.2793934707441,26.625870925908
24.803660009914,37.1366103340333,30.9701351719737
18.7990560812168,29.3857454565001,24.0924007688584
13.4761827379369,28.9046309141141,21.1904068260255
24.3975336840265,32.9345087788217,28.6660212314241
19.706170040796,29.4270594506005,24.5666147456982
16.3379019906329,27.8642941060145,22.1010980483237
13.93159272519,29.1090802765815,21.5203365008858
24.5132964257878,27.8677032866947,26.1904998562413
22.1038878613694,32.7735782302282,27.4387330457988
25.3532419054174,33.3310039710101,29.3421229382137
21.9195870603772,34.6335460924927,28.2765665764349
26.3401053469645,37.0026830756438,31.6713942113041
25.4536954183289,26.930194663327,26.1919450408279
19.8409773380561,28.9305599044531,24.3857686212546
11.6046248857212,27.3454294026496,19.4750271441854
14.0105649451978,33.901622575771,23.9560937604844
18.5027520675246,35.0196476314554,26.76119984949
22.3621518248281,31.074285854599,26.7182188397136
11.7089870967027,29.8652740187599,20.7871305577313
22.9819654007951,34.9053554458743,28.9436604233347
20.8456874086802,30.9745380798303,25.9101127442553
22.1334891314971,30.0939859958277,26.1137375636624
20.0465062896251,30.6337036019618,25.3401049457935
19.4070826419407,33.4119358740662,26.4095092580034
15.1381609914904,34.3838733322894,24.7610171618899
20.5468723928745,39.2689790673192,29.9079257300968
20.6139778753566,34.7400278841955,27.6770028797761
27.5909099980065,32.6961871518613,30.1435485749339
22.9721745272003,32.2456943522107,27.6089344397055
25.9855100872523,31.5494272751772,28.7674686812148
22.0807321155251,37.0288051388636,29.5547686271943
25.5202111080118,32.4238570421199,28.9720340750659
19.7186364522434,32.970834775629,26.3447356139362
23.2398573554999,34.9360051935201,29.08793127451
19.885437581992,37.5815000987754,28.7334688403837
22.5802575204569,35.9534088384607,29.2668331794588
26.6504997195757,37.8317868031032,32.2411432613394
25.8450216840557,35.4363943404195,30.6407080122376
25.5835019259692,31.2047316792323,28.3941168026008
28.0784062900336,31.8757575077271,29.9770818988804
22.5157314976133,32.7956063997711,27.6556689486922
22.948785178566,37.5807415201935,30.2647633493798
19.9370631986618,41.4837398198978,30.7104015092798
23.3318100796942,36.2279021000285,29.7798560898614
17.6532340509947,39.7124235921269,28.6828288215608
19.8467628483841,23.6012960323962,21.7240294403901
23.3193136770419,34.498611336254,28.9089625066479
22.4606567625001,29.5780379994849,26.0193473809925
25.2872325108891,35.5723347774076,30.4297836441484
24.6042769112082,37.1106647774163,30.8574708443123
15.663483332805,32.3252037536205,23.9943435432128
18.94991426944,36.5710265782256,27.7604704238328
18.3014023931725,32.8388695019025,25.5701359475375
21.9533808962206,32.3205216245773,27.136951260399
18.284024958091,34.8660865210782,26.5750557395846
17.4813609536464,31.0623472007182,24.2718540771823
14.1036783307454,36.777855398177,25.4407668644612
25.7394180616713,33.7900640907517,29.7647410762115
27.010835469993,39.6305997364168,33.3207176032049
26.5205201411014,38.7331660034777,32.6268430722896
19.3465198026737,36.3689381587129,27.8577289806933
23.6104627672224,40.4766994103177,32.04358108877
29.3623525809915,40.4882727743782,34.9253126776848
